Descriptor,Feature importance
D_653,0.0
D_655,0.0
D_656,0.0
D_657,1.1733324527954874e-06
D_663,0.0
D_666,0.0
D_669,0.0
D_676,0.0
D_678,0.0
D_698,0.0011674936151687516
D_699,0.0008942024705432372
D_700,0.0
D_701,0.0
D_702,0.0
D_703,0.0
D_704,0.0
D_705,0.0
D_706,3.7459237947032374e-06
D_707,5.426353408671789e-07
D_708,0.0
D_711,0.0
D_717,0.00025205796032499534
D_718,0.0001684070659674377
D_719,0.00026938155915483985
D_720,0.00033522508249839514
D_721,0.0004472134108239323
D_722,0.0003155196384359355
D_723,0.00045927204935125576
D_724,5.3463145303510156e-05
D_725,0.0005024064333984736
D_726,0.0002587482216136421
D_727,0.00035269349896532555
D_728,0.00016319862509813849
D_729,2.4000287057442856e-05
D_730,2.040344247941491e-06
D_731,4.0859833136509145e-07
D_732,3.438118890070197e-05
D_733,7.776139363940987e-06
D_734,5.663372478070315e-05
D_735,1.0468498947269277e-06
D_736,1.9023239009243711e-06
D_737,1.7110148896164486e-07
D_757,0.0
D_759,1.4166514844452904e-09
D_760,0.0
D_761,0.0
D_762,2.8242236841356912e-05
D_763,3.880082974997367e-06
D_764,0.0
D_765,3.249651537107348e-05
D_766,3.1981056611902292e-06
D_767,0.0
D_768,0.0
D_769,0.0
D_772,0.0
D_773,3.882376573623193e-06
D_774,0.0
D_793,0.0009396295155093881
D_794,0.000857878083074697
D_795,0.000750529875430735
D_796,0.0007747236870883684
D_797,0.0008379709194685286
D_798,0.0006627476857927529
D_799,0.0004979246724934862
D_800,0.001025932391567908
D_801,0.00021945490887686836
D_802,0.0001260697925022602
D_803,0.0001385863605303746
D_804,0.0007065844446386872
D_805,2.3154004153482905e-05
D_806,2.2194122397384792e-06
D_807,3.0120427057163517e-07
D_808,5.812342421789505e-05
D_809,3.6966989270478874e-05
D_810,2.7522011258447474e-05
D_811,2.692218911261708e-06
D_812,1.0610749084063174e-08
D_813,0.0
D_833,2.078761034674706e-05
D_834,0.0001261577942894194
D_835,0.0001531399796066807
D_836,0.00043366469599306467
D_837,0.0005963064603893166
D_838,0.00023790269149445942
D_839,0.0011579555784280427
D_840,7.283439698142077e-05
D_841,0.00038947199199712183
D_842,0.0005881635572035441
D_843,0.00043192379795961285
D_844,0.0017625841853853828
D_845,0.0002488438166520663
D_846,0.00015636954503583011
D_847,0.00017898170445313887
D_848,0.0001991602146810959
D_849,1.929471838034659e-05
D_850,4.872875123941047e-05
D_851,0.00010479341419838849
D_852,5.836291742343356e-05
D_853,3.13708427396193e-06
D_854,0.0
D_855,0.0
D_875,2.7407477300745114e-06
D_876,0.00020618056083582936
D_877,0.0
D_878,0.0
D_881,0.0
D_882,0.0
D_884,0.0001223806720236919
D_885,0.0
D_886,0.0
D_887,0.0
D_889,0.0
D_890,1.4697864290801776e-05
D_891,1.2435862268043916e-07
D_892,0.0
D_893,0.0
D_900,0.0007140157284117982
D_901,8.274792141887149e-05
D_902,0.0003024381266314819
D_903,0.00024910135561428596
D_904,0.00021838399084691949
D_905,2.426585061697252e-05
D_906,5.975899108009044e-05
D_907,0.003415550507663327
D_908,8.399830535373526e-05
D_909,4.3043753405451986e-05
D_910,0.0007998888540672368
D_911,7.19793823288342e-06
D_912,8.232805497415311e-06
D_913,0.0
D_914,2.1633178539381732e-05
D_915,0.00016016310101765898
D_916,1.7851795650350428e-06
D_917,1.8201187964724084e-08
D_918,0.0
D_919,0.0
D_957,0.00025015729171606725
D_958,0.0010682919818023123
D_959,2.2874168336467166e-05
D_960,1.892611646308517e-06
D_961,0.00020149681338993658
D_962,4.083219264000967e-06
D_963,1.5153199063083172e-06
D_964,1.036181928287602e-05
D_965,4.61524648865492e-06
D_966,0.0005959089597699395
D_967,0.0
D_968,0.0
D_969,1.3626974011558715e-07
D_970,0.0
D_971,3.9172250975998055e-06
D_972,0.0
D_973,0.0
D_975,0.0
D_978,0.0
D_979,0.0
D_980,0.0005356761704135693
D_981,0.0003304470718473771
D_982,0.0006548832228893493
D_983,0.0007782689157171272
D_984,0.0005712782193957338
D_985,0.0004509855693127673
D_986,0.000988960978567807
D_987,0.0008800919652135307
D_988,0.0009455141798385437
D_989,0.0005180528154128973
D_990,0.0002650186171870582
D_991,0.0005817081661261189
D_992,0.0007439875545970836
D_993,0.0005536480825053527
D_994,0.0006841803885768617
D_995,0.00021071947122085102
D_996,5.989817448197062e-05
D_997,6.028519505482176e-05
D_998,5.186079631727518e-06
D_999,3.367866493622551e-07
D_1000,4.887618178015347e-05
D_1001,8.175717455294236e-06
D_1002,8.725753597102289e-07
D_1003,9.273798688247933e-08
D_1004,0.0
D_1019,1.1338296912103755e-06
D_1020,1.510887960423014e-05
D_1021,0.0
D_1022,4.164195285455258e-05
D_1023,3.385754836270552e-08
D_1024,0.0
D_1025,1.037231920537557e-05
D_1026,3.185385846690988e-05
D_1027,0.0
D_1028,1.1531857523963729e-05
D_1029,1.9439927717003185e-07
D_1030,0.0
D_1031,0.0
D_1032,2.4916374493649833e-06
D_1033,3.7381019688683564e-06
D_1034,2.1041905066523875e-06
D_1035,1.3277975614608359e-06
D_1037,8.377135401963638e-07
D_1038,0.0
D_1040,0.0
D_1041,0.0
D_1062,0.0012763904393407327
D_1063,0.0012023339171297297
D_1064,0.0005025408952638855
D_1065,0.001118598002066685
D_1066,0.002040993545757707
D_1067,0.0011300892093957398
D_1068,0.0014229078519559344
D_1069,0.0006966528903180354
D_1070,0.0003713084760344006
D_1071,0.0010282776605107758
D_1072,0.0007654938939555742
D_1073,0.0009152279996921375
D_1074,0.0006935414328020097
D_1075,0.0005825402742834265
D_1076,0.000627337735690938
D_1077,0.007941932835611728
D_1078,7.274652207461509e-05
D_1079,5.132855954913515e-06
D_1080,0.00017887467123083617
D_1081,4.044853833191542e-05
D_1082,1.0163238310117002e-05
D_1083,2.810497302224903e-05
D_1084,2.1361116430630898e-08
D_1085,0.0
D_1086,0.0
D_1104,0.001699444102719014
D_1105,0.0005072968392328956
D_1106,0.0011823302213923666
D_1107,0.0001522857241977192
D_1108,0.0003844111831454395
D_1109,0.0005933047823111998
D_1110,0.0009974454010982805
D_1111,0.0007536833082986711
D_1112,0.00011219022646047385
D_1113,0.00024687816063379025
D_1114,0.00038653083697956297
D_1115,0.0002707685157946324
D_1116,0.0003866718557757673
D_1117,0.0010175458507362914
D_1118,0.0002663975200876662
D_1119,0.0013544804434774944
D_1120,2.7292725903297472e-05
D_1121,2.4729257126816114e-06
D_1122,5.176187205383588e-06
D_1123,1.3739556938704665e-06
D_1124,2.1399186112730693e-06
D_1125,2.513974193984514e-05
D_1126,3.055639281154659e-05
D_1127,1.7024164840808163e-05
D_1128,0.0
D_1129,0.0
D_1145,0.0002254738123356869
D_1146,0.00019925966702587973
D_1147,0.01870581760648042
D_1148,0.0
D_1149,0.004072745946893707
D_1150,0.00030099433284013887
D_1151,4.41294867301024e-05
D_1152,0.0
D_1153,6.274459095951444e-07
D_1154,1.3022755727729494e-05
D_1155,5.121876085174022e-05
D_1156,0.0
D_1157,0.00013413130698014853
D_1158,2.963950131735767e-06
D_1159,0.0
D_1160,0.0
D_1161,9.223474780157197e-08
D_1162,0.0
D_1163,0.0
D_1164,0.0
D_1166,0.0
D_1167,0.0
D_1172,0.0005208842117133464
D_1173,9.44388443262693e-05
D_1174,0.0004776884895072244
D_1175,0.000925267264456146
D_1176,0.00033903520630996933
D_1177,0.0004658760590315352
D_1178,0.00025917711502391056
D_1179,0.0012146409380776762
D_1180,0.0006815909850126363
D_1181,0.0009864240667610512
D_1182,0.0006649456519643259
D_1183,0.0015879064042335907
D_1184,0.0002877741979132952
D_1185,0.00037537579405366446
D_1186,3.782461979132093e-05
D_1187,0.00013530952577953044
D_1188,7.259688457396138e-05
D_1189,6.0476766754206685e-05
D_1190,1.7933620146874962e-07
D_1191,3.185772397709292e-05
D_1192,0.0
D_1193,0.0
D_1194,2.0142307928712735e-07
D_1195,0.0
D_1214,0.00028180428023843324
D_1215,0.0003935627222097763
D_1216,0.004324073340395517
D_1217,0.0006074487798157637
D_1218,0.00016224387163185901
D_1219,0.0006268682396276321
D_1220,0.0006629528711988542
D_1221,0.0001536857666072431
D_1222,0.001660202427092728
D_1223,0.0003831860153978322
D_1224,0.00024251991775857377
D_1225,0.0004482293960879141
D_1226,0.0004208243475216316
D_1227,0.0005847278034784689
D_1228,0.0006211149371193313
D_1229,0.0001861606649892379
D_1230,3.8773926000300706e-05
D_1231,4.323233689668132e-06
D_1232,6.932304149411732e-05
D_1233,0.0
D_1234,2.0049373774281393e-07
D_1235,1.677927988398949e-08
D_1236,2.7768190311516324e-06
D_1237,0.0
D_1270,0.0
D_1271,0.0
D_1272,0.0
D_1276,0.0
D_1277,0.0
D_1286,0.00024383546204863291
D_1287,8.410500453131568e-05
D_1288,0.00029344913854263655
D_1289,3.0130603618651493e-05
D_1290,0.0006928089878460361
D_1291,9.174542302487977e-05
D_1292,2.1414374322398732e-05
D_1293,8.534145332202343e-05
D_1294,0.00011198968483868026
D_1295,3.1742650242550575e-07
D_1296,3.2826622396448617e-06
D_1297,3.9523705083859715e-06
D_1298,1.8521793712248e-05
D_1299,1.8524548338993712e-05
D_1300,5.079215255893243e-07
D_1301,1.5278093715538116e-07
D_1302,1.6802563448867688e-06
D_1303,0.0
D_1304,0.0
D_1305,0.0
D_1306,4.976329817480768e-07
D_1321,0.0
D_1322,0.0
D_1326,7.938424874342452e-06
D_1328,0.0
D_1329,1.4226459502411407e-06
D_1332,0.0
D_1333,0.0
D_1361,0.0006525939517305672
D_1362,0.0004186320340260407
D_1363,0.00040971191139111546
D_1364,0.0002128061124992648
D_1365,0.0009370618336486322
D_1366,0.00031049707076104407
D_1367,0.00017867329513689215
D_1368,0.00019299939423106965
D_1369,0.00022784723282364411
D_1370,0.00012694608072496189
D_1371,0.0002629169108274929
D_1372,0.00016367269344518028
D_1373,6.031998799785395e-07
D_1374,2.7111089275250063e-05
D_1375,8.075176943113817e-06
D_1376,1.4401236252994127e-05
D_1377,2.0136892067203158e-07
D_1378,0.0
D_1379,0.0
D_1380,0.0
D_1381,1.2790641699420577e-06
D_1395,0.0
D_1396,0.00018942638724884933
D_1397,0.00010885395825148742
D_1398,0.0004501457249640645
D_1399,1.4414427528661288e-05
D_1400,3.2168312561415736e-05
D_1401,4.279753414495783e-05
D_1402,0.00024024937424235265
D_1403,5.749406145830775e-05
D_1404,0.00048458816959323707
D_1405,7.021747359145956e-05
D_1406,0.00017735929571076212
D_1407,0.0003847969022334469
D_1408,3.646132467548852e-05
D_1409,4.829046926091296e-05
D_1410,1.0697419135612508e-06
D_1411,5.898227201901704e-06
D_1412,7.396721525838301e-08
D_1413,2.3453237906604685e-05
D_1414,2.5916213075970693e-05
D_1415,0.0
D_1416,0.0
D_1428,0.0
D_1429,0.0002180606439322696
D_1430,0.00018568460457540128
D_1431,0.0
D_1434,3.434946181555674e-07
D_1437,0.0
D_1441,0.0
D_1452,0.0006520323664960471
D_1453,0.0002708700251443528
D_1454,0.0002701881233441151
D_1455,3.7409106745052136e-05
D_1456,4.901874186912749e-05
D_1457,3.3909658448543685e-05
D_1458,1.417019335485315e-05
D_1459,0.0
D_1460,4.92278544832535e-05
D_1461,2.1227312279832265e-07
D_1462,0.0006133473614976417
D_1463,0.0
D_1464,9.172784510862143e-08
D_1465,0.0
D_1466,2.130879940232491e-06
D_1467,1.5907410032326758e-06
D_1468,2.6141954073841522e-05
D_1469,0.0
D_1470,0.0
D_1471,5.204562791941539e-07
D_1484,0.00020166400426672909
D_1485,9.133711825365971e-05
D_1486,0.00016180350653680132
D_1487,0.00011032887454700696
D_1488,1.2909465573431988e-05
D_1489,0.0013748712053308985
D_1490,5.1358599937916354e-05
D_1491,5.6385971720461884e-05
D_1492,3.3825013639202746e-05
D_1493,0.00020948031827901738
D_1494,0.0001124025097736748
D_1495,0.00027492307287129374
D_1496,0.0002294982305958215
D_1497,0.0001849525669008365
D_1498,3.2838931063314066e-05
D_1499,2.432835902786843e-06
D_1500,2.190302326675527e-08
D_1501,1.7114291144870415e-05
D_1502,0.0
D_1503,0.0
D_1504,1.4406988196210635e-05
D_1505,0.0
D_1506,0.0
D_1517,0.00027954259726318626
D_1518,0.0
D_1519,3.408136500422797e-05
D_1520,2.181256686807212e-06
D_1521,8.356295486471433e-06
D_1522,2.192410720687188e-06
D_1523,0.0
D_1524,0.0
D_1525,1.9353817296930988e-11
D_1526,0.0
D_1527,0.0
D_1528,0.0
D_1529,1.2880618121307636e-05
D_1530,0.0
D_1531,0.0
D_1533,0.0
D_1534,0.0
D_1535,0.0
D_1551,3.946486634056554e-07
D_1554,0.0
D_1555,0.0
D_1556,0.0
D_1557,0.0
D_1561,0.0
D_1569,1.3893210902098585e-05
D_1570,0.0
D_1571,0.0
D_1572,0.0
D_1573,0.0
D_1574,3.4544207145398206e-05
D_1575,4.416742524222159e-05
D_1576,5.018993823586777e-05
D_1577,1.7655828968273636e-05
D_1578,0.00019548841404003775
D_1579,0.00036462476281376856
D_1580,7.088312688603666e-05
D_1581,0.0005621277088329838
D_1582,0.00029305360234666044
D_1583,2.962565021132646e-05
D_1584,4.5196897512471514e-05
D_1585,4.4516893824046004e-06
D_1586,1.652696348748119e-08
D_1606,0.0
D_1608,0.0
D_1612,0.0
D_1629,0.0
D_1630,0.0003372492871230416
D_1631,5.6082619019145095e-05
D_1632,7.362082989786682e-05
D_1633,4.0268861336048704e-05
D_1634,7.045018542989128e-06
D_1635,3.584893249245709e-07
D_1636,1.5937452984476833e-05
D_1637,5.749041997896826e-05
D_1638,0.0005790684711766469
D_1639,0.000448418120436675
D_1640,0.00026562489936294
D_1641,0.00017444721640682333
D_1642,7.690686811986656e-05
D_1643,0.0002794167938249411
D_1644,4.338302348053399e-06
D_1645,9.207398319219337e-10
D_1646,0.0
D_1647,0.0
D_1648,0.0
D_1658,0.00015610659621884224
D_1659,8.548724812971551e-05
D_1660,0.00026106469411789904
D_1661,0.0
D_1662,1.8920633789661956e-06
D_1663,0.0
D_1664,3.58595929993292e-08
D_1665,8.630788932166314e-05
D_1666,1.834152534649199e-05
D_1667,0.0
D_1668,5.626845398171784e-06
D_1669,2.975683615121296e-05
D_1670,4.164511428873686e-05
D_1671,0.00013025875104302325
D_1672,2.4997494609120545e-05
D_1673,9.096907693634435e-06
D_1674,6.028076446769364e-06
D_1675,2.094660215760632e-06
D_1676,3.656079049065113e-07
D_1677,0.0
D_1678,0.0
D_1679,0.0
D_1689,0.0
D_1690,0.0
D_1691,0.0
D_1692,0.00020421210182409617
D_1693,0.0
D_1699,0.0
D_1700,3.4406782529463e-09
D_1703,0.0
D_1710,0.0
D_1711,0.0
D_1712,0.0
D_1713,5.164233053042245e-07
D_1714,0.0
D_1715,1.326154478701082e-07
D_1716,2.484935888217953e-07
D_1717,2.156531567574598e-06
D_1718,2.7454736547249795e-05
D_1719,3.939620035610554e-05
D_1720,0.0004840109317855904
D_1721,0.00021345131567784907
D_1722,2.7521017850440757e-05
D_1723,5.706710436185672e-05
D_1724,9.830487866653838e-06
D_1725,2.8437577116852825e-06
D_1726,3.8787052704617213e-07
D_1727,1.1863474554484884e-07
D_1728,2.772453936836222e-08
D_1729,0.0
D_1737,2.824678657374294e-05
D_1738,0.00012522386650997853
D_1739,1.5661964325091792e-05
D_1740,2.399687160904457e-05
D_1741,3.1086223994496054e-05
D_1742,6.749490429724653e-05
D_1743,0.00013997502430956508
D_1744,3.295571556330552e-05
D_1745,9.864665429954809e-05
D_1746,6.111227446531672e-05
D_1747,2.454092191037093e-05
D_1748,0.0001963851515365261
D_1749,0.0001322873147557625
D_1750,0.00021146331446078858
D_1751,2.1764364136954348e-05
D_1752,2.3301961040270282e-05
D_1753,1.5122372538211028e-05
D_1754,7.590978875713219e-08
D_1756,0.0
D_1757,0.0
D_1759,0.0
D_1760,0.0
D_1767,0.0
D_1769,1.1051421109296783e-05
D_1770,0.0
D_1771,0.0
D_1772,0.0
D_1773,2.3207665070868474e-05
D_1774,0.0
D_1775,1.2947960404846057e-06
D_1776,8.31736181144773e-10
D_1777,1.10736886213288e-05
D_1778,5.822051861531764e-05
D_1779,9.002567313332187e-07
D_1780,1.6816855756599426e-06
D_1781,9.468013821575191e-08
D_1782,2.3968385970719428e-08
D_1783,1.04433201017434e-06
D_1784,0.0
D_1785,0.0
D_1786,5.3760597709914125e-09
D_1793,0.0
D_1794,2.6437561852375506e-08
D_1795,4.2377869809294e-06
D_1796,0.0
D_1798,8.044377441801802e-08
D_1802,0.0
D_1805,5.734463218940031e-12
D_1808,0.0
D_1809,0.0
D_1820,0.0
D_1822,7.068682322295807e-09
D_1825,0.0
D_1827,1.2366430834900044e-06
D_1830,0.0
D_1835,0.0
D_1845,0.0
D_1846,0.0
D_1847,0.0
D_1848,9.582719026826604e-08
D_1850,2.4015010338381396e-05
D_1851,4.8595779010529455e-05
D_1852,1.4753102695337495e-08
D_1853,3.181225629445729e-08
D_1854,5.713461284882785e-08
D_1855,0.0
D_1856,0.0
D_1857,0.0
D_1870,0.0
D_1871,1.4743535941926498e-05
D_1872,0.0
D_1873,0.0
D_1874,4.305872466671246e-05
D_1875,0.0
D_1876,0.0
D_1877,0.0
D_1878,3.414012998632642e-08
D_1879,0.0
D_1880,0.0
D_1881,0.0
D_1882,0.0
D_1883,2.9822882115662928e-05
D_1884,0.0
D_1886,0.0
D_1887,0.0
D_1888,0.0
D_1889,0.0
D_1898,0.0
D_1899,2.7310594530761022e-05
D_1900,0.0006276715224665138
D_1901,0.00012187309885318661
D_1902,0.0001230613481921154
D_1903,1.133899869527679e-05
D_1904,2.1205464726796888e-06
D_1905,7.195758046484037e-07
D_1906,0.0
D_1907,0.0
D_1908,1.956439744231428e-08
D_1909,1.4460724699814288e-08
D_1910,0.0
D_1911,6.516666058005006e-06
D_1912,0.0
D_1913,0.0
D_1914,4.9465723357013894e-08
D_1915,0.0
D_1916,0.00016918092419915945
D_1917,0.0
D_1929,0.0
D_1930,0.0
D_1931,2.6621821762180316e-06
D_1932,0.0
D_1933,0.0
D_1934,8.74449812041365e-06
D_1935,0.0
D_1936,0.0
D_1937,0.0
D_1938,0.0
D_1939,0.0
D_1940,0.0
D_1941,0.0
D_1942,0.0
D_1944,5.901933993130716e-08
D_1945,8.453940010866843e-07
D_1946,0.0
D_1947,0.0
D_1955,7.351139553342121e-05
D_1956,6.29717685680489e-05
D_1957,5.9077250122595924e-05
D_1958,8.763999010722725e-05
D_1959,6.256713100541805e-05
D_1960,0.0001266173062936862
D_1961,4.1889885050923356e-05
D_1962,0.00026403809120188645
D_1963,0.00012912121708048163
D_1964,9.255344182434201e-05
D_1965,1.2782393256304212e-05
D_1966,3.2962849840222575e-05
D_1967,4.557609511835778e-05
D_1968,0.00023607996004125186
D_1969,0.00010325338982143535
D_1970,3.409624598523734e-05
D_1971,7.913970362756194e-05
D_1972,8.808092373319007e-06
D_1973,1.8555225582024165e-05
D_1974,8.268053051716021e-06
D_1975,2.8275876976657495e-05
D_1976,0.0
D_1977,0.0
D_1989,0.0
D_1990,0.00010930712174559806
D_1991,3.0993209859648505e-05
D_1992,7.692134652402149e-06
D_1993,0.00023722430204959808
D_1994,0.00011500389659738902
D_1995,1.7286732934242662e-05
D_1996,5.679874772322391e-06
D_1997,0.00018487582752122215
D_1998,2.5539183799888124e-06
D_1999,4.658998515065075e-05
D_2000,0.0
D_2001,0.0
D_2002,1.4161480505200176e-05
D_2003,3.609771800168593e-05
D_2004,0.0
D_2005,1.0213867214230503e-05
D_2006,1.4166514824913448e-09
D_2007,2.0372638249836795e-08
D_2008,1.245535085957702e-07
D_2020,0.0
D_2022,0.0
D_2025,0.0
D_2026,0.0
D_2027,0.0
D_2028,1.1903979305554268e-05
D_2043,2.808190796681549e-08
D_2044,0.0
D_2045,4.785058531266542e-07
D_2046,3.692693255227247e-06
D_2047,2.2302368910859872e-05
D_2048,9.094992730245454e-06
D_2049,2.9437320160971373e-06
D_2050,5.606052786274506e-07
D_2051,1.6648953824575358e-06
D_2052,2.2392135856438148e-05
D_2053,1.1459609013956998e-06
D_2054,0.0
D_2055,0.0
D_2070,0.0
D_2071,5.36401166637516e-07
D_2072,1.0840286929266817e-08
D_2073,0.006135415491276621
D_2074,4.3976116079868794e-05
D_2075,5.328384073176322e-05
D_2076,0.00016516713560857832
D_2077,0.00029703707600700353
D_2078,0.00030940898960194385
D_2079,0.0001575619045304208
D_2080,0.00011857932586211376
D_2081,1.3422971940870844e-05
D_2082,3.926355473172861e-09
D_2083,0.0
D_2086,0.0
D_2102,0.0
D_2105,0.0
D_2106,0.0
D_2107,4.335618181815409e-06
D_2108,0.00030576731116544126
D_2109,1.2096134487389821e-08
D_2110,4.838453798302574e-10
D_2111,7.008219575511816e-08
D_2112,5.593093293324496e-09
